id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
219344,2011-2012,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,1055.0,Hectare,1512.0,Tonnes,1.433,Tonnes/Hectare
219345,2011-2012,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,173.0,Hectare,148.0,Tonnes,0.855,Tonnes/Hectare
219346,2011-2012,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,43088.0,Hectare,112880.0,Tonnes,2.62,Tonnes/Hectare
221512,2011-2012,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,6.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
221507,2011-2012,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,320.0,Hectare,300.0,Tonnes,0.938,Tonnes/Hectare
221508,2011-2012,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,31450.0,Hectare,71000.0,Tonnes,2.258,Tonnes/Hectare
221509,2011-2012,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,1818.0,Hectare,9000.0,Tonnes,4.95,Tonnes/Hectare
221510,2011-2012,Haryana,6,Gurugram,62,Groundnut,1001.0,Oilseeds,Kharif,18.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
221511,2011-2012,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,1154.0,Hectare,1000.0,Tonnes,0.867,Tonnes/Hectare
221513,2011-2012,Haryana,6,Gurugram,62,Onion,708.0,Vegetable,Whole Year,48.0,Hectare,900.0,Tonnes,18.75,Tonnes/Hectare
221514,2011-2012,Haryana,6,Gurugram,62,Potato,701.0,Vegetable,Whole Year,12.0,Hectare,300.0,Tonnes,25.0,Tonnes/Hectare
221515,2011-2012,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,12505.0,Hectare,24000.0,Tonnes,1.919,Tonnes/Hectare
221516,2011-2012,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,4803.0,Hectare,15000.0,Tonnes,3.123,Tonnes/Hectare
221517,2011-2012,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,190.0,Hectare,100.0,Tonnes,0.526,Tonnes/Hectare
221518,2011-2012,Haryana,6,Gurugram,62,Sugarcane,401.0,Sugar,Whole Year,5.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
221519,2011-2012,Haryana,6,Gurugram,62,Sweet Potato,703.0,Vegetable,Whole Year,18.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
221520,2011-2012,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,52388.0,Hectare,258000.0,Tonnes,4.925,Tonnes/Hectare
233990,2011-2012,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,4386.0,Hectare,4069.0,Tonnes,0.928,Tonnes/Hectare
233991,2011-2012,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,5068.0,Hectare,8017.0,Tonnes,1.582,Tonnes/Hectare
233992,2011-2012,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,362.0,Hectare,694.0,Tonnes,1.917,Tonnes/Hectare
233993,2011-2012,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,19.0,Hectare,10.0,Tonnes,0.526,Tonnes/Hectare
233994,2011-2012,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,407.0,Hectare,338.0,Tonnes,0.83,Tonnes/Hectare
233995,2011-2012,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Rabi,1.0,Hectare,5.0,Tonnes,5.0,Tonnes/Hectare
233996,2011-2012,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2251.0,Hectare,2782.0,Tonnes,1.236,Tonnes/Hectare
233997,2011-2012,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Kharif,53.0,Hectare,43.0,Tonnes,0.811,Tonnes/Hectare
233998,2011-2012,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,1688.0,Hectare,1787.0,Tonnes,1.059,Tonnes/Hectare
233999,2011-2012,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,18.0,Hectare,8.0,Tonnes,0.444,Tonnes/Hectare
234000,2011-2012,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,3162.0,Hectare,4610.0,Tonnes,1.458,Tonnes/Hectare
234001,2011-2012,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Rabi,14.0,Hectare,34.0,Tonnes,2.429,Tonnes/Hectare
234002,2011-2012,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Summer,28.0,Hectare,46.0,Tonnes,1.643,Tonnes/Hectare
234003,2011-2012,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Total,3204.0,Hectare,4690.0,Tonnes,1.464,Tonnes/Hectare
234004,2011-2012,Uttar Pradesh,9,Varanasi,187,Masoor,205.0,Pulses,Rabi,195.0,Hectare,204.0,Tonnes,1.046,Tonnes/Hectare
234005,2011-2012,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Kharif,270.0,Hectare,115.0,Tonnes,0.426,Tonnes/Hectare
234006,2011-2012,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Summer,48.0,Hectare,38.0,Tonnes,0.792,Tonnes/Hectare
234007,2011-2012,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Total,318.0,Hectare,153.0,Tonnes,0.481,Tonnes/Hectare
234008,2011-2012,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Rabi,95.0,Hectare,2173.0,Tonnes,22.874,Tonnes/Hectare
234009,2011-2012,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Summer,149.0,Hectare,2425.0,Tonnes,16.275,Tonnes/Hectare
234010,2011-2012,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Total,244.0,Hectare,4598.0,Tonnes,18.844,Tonnes/Hectare
234011,2011-2012,Uttar Pradesh,9,Varanasi,187,Peas & Beans (Pulses),213.0,Pulses,Rabi,2956.0,Hectare,4198.0,Tonnes,1.42,Tonnes/Hectare
234012,2011-2012,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3344.0,Hectare,60153.0,Tonnes,17.988,Tonnes/Hectare
234013,2011-2012,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,763.0,Hectare,1047.0,Tonnes,1.372,Tonnes/Hectare
234014,2011-2012,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,50950.0,Hectare,112854.0,Tonnes,2.215,Tonnes/Hectare
234015,2011-2012,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,276.0,Hectare,76.0,Tonnes,0.275,Tonnes/Hectare
234016,2011-2012,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,529.0,Hectare,115.0,Tonnes,0.217,Tonnes/Hectare
234017,2011-2012,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,4056.0,Hectare,201869.0,Tonnes,49.77,Tonnes/Hectare
234018,2011-2012,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Kharif,21.0,Hectare,273.0,Tonnes,13.0,Tonnes/Hectare
234019,2011-2012,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Kharif,1970.0,Hectare,1318.0,Tonnes,0.669,Tonnes/Hectare
234020,2011-2012,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Summer,36.0,Hectare,30.0,Tonnes,0.833,Tonnes/Hectare
234021,2011-2012,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Total,2006.0,Hectare,1348.0,Tonnes,0.672,Tonnes/Hectare
234022,2011-2012,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,69610.0,Hectare,210381.0,Tonnes,3.022,Tonnes/Hectare
237445,2012-2013,Bihar,10,Purnia,214,Arhar/Tur,202.0,Pulses,Kharif,118.0,Hectare,117.0,Tonnes,0.992,Tonnes/Hectare
237446,2012-2013,Bihar,10,Purnia,214,Gram,201.0,Pulses,Rabi,231.0,Hectare,842.0,Tonnes,3.645,Tonnes/Hectare
237447,2012-2013,Bihar,10,Purnia,214,Horse-Gram,206.0,Pulses,Kharif,472.0,Hectare,457.0,Tonnes,0.968,Tonnes/Hectare
237448,2012-2013,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,19616.0,Hectare,349166.0,Tonnes,17.8,Tonnes/Hectare
237449,2012-2013,Bihar,10,Purnia,214,Khesari,521.0,Spices,Rabi,1126.0,Hectare,1325.0,Tonnes,1.177,Tonnes/Hectare
237450,2012-2013,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,560.0,Hectare,486.0,Tonnes,0.868,Tonnes/Hectare
237451,2012-2013,Bihar,10,Purnia,214,Maize,104.0,Cereals,Autumn,11416.0,Hectare,50379.0,Tonnes,4.413,Tonnes/Hectare
237452,2012-2013,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,11123.0,Hectare,33147.0,Tonnes,2.98,Tonnes/Hectare
237453,2012-2013,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,16095.0,Hectare,45967.0,Tonnes,2.856,Tonnes/Hectare
237454,2012-2013,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,38634.0,Hectare,129493.0,Tonnes,3.352,Tonnes/Hectare
237455,2012-2013,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,2173.0,Hectare,1595.0,Tonnes,0.734,Tonnes/Hectare
237456,2012-2013,Bihar,10,Purnia,214,Mesta,1103.0,Fiber Crops,Kharif,841.0,Hectare,2355.0,Tonnes,2.8,Tonnes/Hectare
237457,2012-2013,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,495.0,Hectare,493.0,Tonnes,0.996,Tonnes/Hectare
237458,2012-2013,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,3747.0,Hectare,4987.0,Tonnes,1.331,Tonnes/Hectare
237459,2012-2013,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,4242.0,Hectare,5480.0,Tonnes,1.292,Tonnes/Hectare
237460,2012-2013,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,176.0,Hectare,183.0,Tonnes,1.04,Tonnes/Hectare
237461,2012-2013,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,3799.0,Hectare,4525.0,Tonnes,1.191,Tonnes/Hectare
237462,2012-2013,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,10937.0,Hectare,14470.0,Tonnes,1.323,Tonnes/Hectare
237463,2012-2013,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,10674.0,Hectare,21399.0,Tonnes,2.005,Tonnes/Hectare
237464,2012-2013,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,95364.0,Hectare,187952.0,Tonnes,1.971,Tonnes/Hectare
237465,2012-2013,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,73753.0,Hectare,152083.0,Tonnes,2.062,Tonnes/Hectare
237466,2012-2013,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
237467,2012-2013,Bihar,10,Purnia,214,Sugarcane,401.0,Sugar,Whole Year,31.0,Hectare,1447.0,Tonnes,46.677,Tonnes/Hectare
237468,2012-2013,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,1388.0,Hectare,1947.0,Tonnes,1.403,Tonnes/Hectare
237469,2012-2013,Bihar,10,Purnia,214,Tobacco,1302.0,Drugs And Narcotics,Whole Year,51.0,Hectare,96.0,Tonnes,1.882,Tonnes/Hectare
237470,2012-2013,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,167.0,Hectare,142.0,Tonnes,0.85,Tonnes/Hectare
237471,2012-2013,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,42029.0,Hectare,112973.0,Tonnes,2.688,Tonnes/Hectare
239565,2012-2013,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,679.0,Hectare,764.0,Tonnes,1.125,Tonnes/Hectare
239566,2012-2013,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,30488.0,Hectare,69000.0,Tonnes,2.263,Tonnes/Hectare
239567,2012-2013,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,2101.0,Hectare,9000.0,Tonnes,4.284,Tonnes/Hectare
239568,2012-2013,Haryana,6,Gurugram,62,Cotton(Lint),1101.0,Fiber Crops,Kharif,181.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
239569,2012-2013,Haryana,6,Gurugram,62,Groundnut,1001.0,Oilseeds,Kharif,8.0,Hectare,7.0,Tonnes,0.875,Tonnes/Hectare
239570,2012-2013,Haryana,6,Gurugram,62,Guar Seed,727.0,Vegetable,Whole Year,1679.0,Hectare,1091.0,Tonnes,0.65,Tonnes/Hectare
239571,2012-2013,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,687.0,Hectare,500.0,Tonnes,0.728,Tonnes/Hectare
239572,2012-2013,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,4.0,Hectare,2.0,Tonnes,0.5,Tonnes/Hectare
239573,2012-2013,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,14186.0,Hectare,28000.0,Tonnes,1.974,Tonnes/Hectare
239574,2012-2013,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,4452.0,Hectare,13000.0,Tonnes,2.92,Tonnes/Hectare
239575,2012-2013,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,371.0,Hectare,156.0,Tonnes,0.42,Tonnes/Hectare
239576,2012-2013,Haryana,6,Gurugram,62,Sugarcane,401.0,Sugar,Whole Year,68.0,Hectare,,Tonnes,0.0,Tonnes/Hectare
239577,2012-2013,Haryana,6,Gurugram,62,Sweet Potato,703.0,Vegetable,Whole Year,9.0,Hectare,200.0,Tonnes,22.222,Tonnes/Hectare
239578,2012-2013,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,44667.0,Hectare,205000.0,Tonnes,4.59,Tonnes/Hectare
251201,2012-2013,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,4217.0,Hectare,4474.0,Tonnes,1.061,Tonnes/Hectare
251202,2012-2013,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,5470.0,Hectare,6865.0,Tonnes,1.255,Tonnes/Hectare
251203,2012-2013,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,826.0,Hectare,1442.0,Tonnes,1.746,Tonnes/Hectare
251204,2012-2013,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,18.0,Hectare,10.0,Tonnes,0.556,Tonnes/Hectare
251205,2012-2013,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,494.0,Hectare,397.0,Tonnes,0.804,Tonnes/Hectare
251206,2012-2013,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2330.0,Hectare,2675.0,Tonnes,1.148,Tonnes/Hectare
251207,2012-2013,Uttar Pradesh,9,Varanasi,187,Groundnut,1001.0,Oilseeds,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
251208,2012-2013,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Kharif,53.0,Hectare,43.0,Tonnes,0.811,Tonnes/Hectare
251209,2012-2013,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2398.0,Hectare,3264.0,Tonnes,1.361,Tonnes/Hectare
251210,2012-2013,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
251211,2012-2013,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,2880.0,Hectare,5128.0,Tonnes,1.781,Tonnes/Hectare
251212,2012-2013,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Rabi,10.0,Hectare,31.0,Tonnes,3.1,Tonnes/Hectare
251213,2012-2013,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Summer,31.0,Hectare,57.0,Tonnes,1.839,Tonnes/Hectare
251214,2012-2013,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Total,2921.0,Hectare,5216.0,Tonnes,1.786,Tonnes/Hectare
251215,2012-2013,Uttar Pradesh,9,Varanasi,187,Masoor,205.0,Pulses,Rabi,201.0,Hectare,168.0,Tonnes,0.836,Tonnes/Hectare
251216,2012-2013,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Kharif,245.0,Hectare,124.0,Tonnes,0.506,Tonnes/Hectare
251217,2012-2013,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Summer,49.0,Hectare,45.0,Tonnes,0.918,Tonnes/Hectare
251218,2012-2013,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Total,294.0,Hectare,169.0,Tonnes,0.575,Tonnes/Hectare
251219,2012-2013,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Rabi,117.0,Hectare,2691.0,Tonnes,23.0,Tonnes/Hectare
251220,2012-2013,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Summer,148.0,Hectare,2068.0,Tonnes,13.973,Tonnes/Hectare
251221,2012-2013,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Total,265.0,Hectare,4759.0,Tonnes,17.958,Tonnes/Hectare
251222,2012-2013,Uttar Pradesh,9,Varanasi,187,Peas & Beans (Pulses),213.0,Pulses,Rabi,2907.0,Hectare,3397.0,Tonnes,1.169,Tonnes/Hectare
251223,2012-2013,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3355.0,Hectare,59669.0,Tonnes,17.785,Tonnes/Hectare
251224,2012-2013,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,742.0,Hectare,936.0,Tonnes,1.261,Tonnes/Hectare
251225,2012-2013,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,42757.0,Hectare,103814.0,Tonnes,2.428,Tonnes/Hectare
251226,2012-2013,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,366.0,Hectare,135.0,Tonnes,0.369,Tonnes/Hectare
251227,2012-2013,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,495.0,Hectare,92.0,Tonnes,0.186,Tonnes/Hectare
251228,2012-2013,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,4163.0,Hectare,214578.0,Tonnes,51.544,Tonnes/Hectare
251229,2012-2013,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Kharif,22.0,Hectare,285.0,Tonnes,12.955,Tonnes/Hectare
251230,2012-2013,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Kharif,1723.0,Hectare,613.0,Tonnes,0.356,Tonnes/Hectare
251231,2012-2013,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Summer,52.0,Hectare,40.0,Tonnes,0.769,Tonnes/Hectare
251232,2012-2013,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Total,1775.0,Hectare,653.0,Tonnes,0.368,Tonnes/Hectare
251233,2012-2013,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,69705.0,Hectare,214609.0,Tonnes,3.079,Tonnes/Hectare
254964,2013-2014,Bihar,10,Purnia,214,Arhar/Tur,202.0,Pulses,Kharif,108.0,Hectare,180.0,Tonnes,1.667,Tonnes/Hectare
254965,2013-2014,Bihar,10,Purnia,214,Gram,201.0,Pulses,Rabi,50.0,Hectare,57.0,Tonnes,1.14,Tonnes/Hectare
254966,2013-2014,Bihar,10,Purnia,214,Horse-Gram,206.0,Pulses,Kharif,472.0,Hectare,449.0,Tonnes,0.951,Tonnes/Hectare
254967,2013-2014,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,24841.0,Hectare,332455.0,Tonnes,13.383,Tonnes/Hectare
254968,2013-2014,Bihar,10,Purnia,214,Khesari,521.0,Spices,Rabi,827.0,Hectare,724.0,Tonnes,0.875,Tonnes/Hectare
254969,2013-2014,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,266.0,Hectare,226.0,Tonnes,0.85,Tonnes/Hectare
254970,2013-2014,Bihar,10,Purnia,214,Maize,104.0,Cereals,Autumn,10186.0,Hectare,27499.0,Tonnes,2.7,Tonnes/Hectare
254971,2013-2014,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,11064.0,Hectare,34597.0,Tonnes,3.127,Tonnes/Hectare
254972,2013-2014,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,16653.0,Hectare,49076.0,Tonnes,2.947,Tonnes/Hectare
254973,2013-2014,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,37903.0,Hectare,111172.0,Tonnes,2.933,Tonnes/Hectare
254974,2013-2014,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,1834.0,Hectare,1396.0,Tonnes,0.761,Tonnes/Hectare
254975,2013-2014,Bihar,10,Purnia,214,Mesta,1103.0,Fiber Crops,Kharif,2881.0,Hectare,47569.0,Tonnes,16.511,Tonnes/Hectare
254976,2013-2014,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,519.0,Hectare,458.0,Tonnes,0.882,Tonnes/Hectare
254977,2013-2014,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,4459.0,Hectare,3576.0,Tonnes,0.802,Tonnes/Hectare
254978,2013-2014,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,4978.0,Hectare,4034.0,Tonnes,0.81,Tonnes/Hectare
254979,2013-2014,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,158.0,Hectare,167.0,Tonnes,1.057,Tonnes/Hectare
254980,2013-2014,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,991.0,Hectare,1068.0,Tonnes,1.078,Tonnes/Hectare
254981,2013-2014,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,10583.0,Hectare,19861.0,Tonnes,1.877,Tonnes/Hectare
254982,2013-2014,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,10247.0,Hectare,21956.0,Tonnes,2.143,Tonnes/Hectare
254983,2013-2014,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,94583.0,Hectare,177280.0,Tonnes,1.874,Tonnes/Hectare
254984,2013-2014,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,73753.0,Hectare,135463.0,Tonnes,1.837,Tonnes/Hectare
254985,2013-2014,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
254986,2013-2014,Bihar,10,Purnia,214,Sugarcane,401.0,Sugar,Whole Year,48.0,Hectare,2304.0,Tonnes,48.0,Tonnes/Hectare
254987,2013-2014,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,2019.0,Hectare,2936.0,Tonnes,1.454,Tonnes/Hectare
254988,2013-2014,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,167.0,Hectare,152.0,Tonnes,0.91,Tonnes/Hectare
254989,2013-2014,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,40319.0,Hectare,106836.0,Tonnes,2.65,Tonnes/Hectare
257212,2013-2014,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,500.0,Hectare,500.0,Tonnes,1.0,Tonnes/Hectare
257213,2013-2014,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,32000.0,Hectare,66000.0,Tonnes,2.062,Tonnes/Hectare
257214,2013-2014,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,2000.0,Hectare,9000.0,Tonnes,4.5,Tonnes/Hectare
257215,2013-2014,Haryana,6,Gurugram,62,Coriander,509.0,Spices,Whole Year,110.0,Hectare,140.0,Tonnes,1.273,Tonnes/Hectare
257216,2013-2014,Haryana,6,Gurugram,62,Garlic,508.0,Spices,Whole Year,200.0,Hectare,1700.0,Tonnes,8.5,Tonnes/Hectare
257217,2013-2014,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,1000.0,Hectare,1000.0,Tonnes,1.0,Tonnes/Hectare
257218,2013-2014,Haryana,6,Gurugram,62,Onion,708.0,Vegetable,Whole Year,448.0,Hectare,10476.0,Tonnes,23.384,Tonnes/Hectare
257219,2013-2014,Haryana,6,Gurugram,62,Peas & Beans (Pulses),213.0,Pulses,Kharif,600.0,Hectare,4075.0,Tonnes,6.792,Tonnes/Hectare
257220,2013-2014,Haryana,6,Gurugram,62,Potato,701.0,Vegetable,Whole Year,110.0,Hectare,2556.0,Tonnes,23.236,Tonnes/Hectare
257221,2013-2014,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,13000.0,Hectare,21000.0,Tonnes,1.615,Tonnes/Hectare
257222,2013-2014,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,5000.0,Hectare,16000.0,Tonnes,3.2,Tonnes/Hectare
257223,2013-2014,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,300.0,Hectare,200.0,Tonnes,0.667,Tonnes/Hectare
257224,2013-2014,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,48000.0,Hectare,215000.0,Tonnes,4.479,Tonnes/Hectare
269826,2013-2014,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,4226.0,Hectare,4061.0,Tonnes,0.961,Tonnes/Hectare
269827,2013-2014,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,5283.0,Hectare,5550.0,Tonnes,1.051,Tonnes/Hectare
269828,2013-2014,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,149.0,Hectare,275.0,Tonnes,1.846,Tonnes/Hectare
269829,2013-2014,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,17.0,Hectare,9.0,Tonnes,0.529,Tonnes/Hectare
269830,2013-2014,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,356.0,Hectare,288.0,Tonnes,0.809,Tonnes/Hectare
269831,2013-2014,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Rabi,4.0,Hectare,24.0,Tonnes,6.0,Tonnes/Hectare
269832,2013-2014,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,1919.0,Hectare,1834.0,Tonnes,0.956,Tonnes/Hectare
269833,2013-2014,Uttar Pradesh,9,Varanasi,187,Groundnut,1001.0,Oilseeds,Kharif,8.0,Hectare,7.0,Tonnes,0.875,Tonnes/Hectare
